2.94100630728	-10.5318412224	-10.0078311913	-9.95799722911	-10.0906963005	-10.2829765212	-10.3439633952	-10.5941662858	-8.31571475403	-11.2638550399	-10.1391874061	-10.1533697191	-8.22149248636	-9.62100333159	-10.54741866	-7.6760127289	-9.42784235948	-9.44599186848	-6.80190046073	-8.28150538344	-9.21119403477	-8.48804354375	-1.11910274325	0.359747410019	-9.04711155875	-9.5944827662	-6.4120010493	-5.3330599596	-8.36491730454	-9.59273151431	-9.53222383171	-6.95748877016	-6.14788887527	-6.33741377523	-7.61614144194	-7.33956038493	-7.41181608567	-3.08083003754	0.0126773176345	
-10.5318412224	2.50008390619	-10.2901007906	-10.2402668284	-0.193554163483	-10.5652461205	-2.66245257078	-10.8764358851	-8.59798435333	-1.84699710751	-10.4214570054	-1.5978961555	-8.50376208567	-9.90327293089	-10.8296882593	-7.9582823282	-0.862850273885	-9.72826146779	-7.08417006003	-8.56377498274	-9.49346363407	-8.77031314305	-8.97682190456	-9.01643521647	-9.32938115806	-9.8767523655	-6.69427064861	-5.61532955888	-8.64718690384	0.340091511494	0.0267902796159	-7.23975836947	-6.43015847458	-6.61968337761	-7.89841104125	-7.62182998423	-7.69408568497	-2.33923395351	-0.26959228167	
-10.0078311913	-10.2901007906	3.15668780486	-9.71625679736	-9.84895586873	-10.0412360894	-10.1022229635	-10.3524258541	-8.07397432227	-11.0221146082	-9.89744697434	-9.91162928735	-7.97975205461	-9.37926289983	-10.3056782283	-7.43427229714	-9.18610192772	-9.20425143673	-6.56016002897	-8.03976495168	-8.96945360301	-8.24630311199	-8.4528118735	-8.49242518541	-8.805371127	-9.35274233444	-6.17026061755	-5.09131888193	-8.12317687278	-9.35099108256	-9.29048339995	-6.71574833841	-5.90614844352	-6.09567334655	2.66737431683	-7.09781995317	-7.17007565391	-2.68599303882	0.25441774939	
-9.95799722911	-10.2402668284	-9.71625679736	3.27439528163	-9.79912190653	-9.99140212721	-10.0523890013	-10.3025918919	-8.02414036007	-10.972280646	-9.84761301214	-9.86179532514	-7.92991809241	-9.32942893763	-10.2558442661	-7.38443833494	-9.13626796552	-9.15441747453	-6.51032606677	-7.98993098948	-8.91961964081	-8.19646914979	-8.4029779113	-8.4425912232	-8.7555371648	-9.30290837224	-6.12042665535	-5.041472156	-8.07334291058	-9.30115712036	-9.24064943775	-6.6659143762	-5.85631448132	-6.04583938435	-7.32456704799	-7.04798599097	-7.12024169171	-2.58427171277	0.304251711591	
-10.0906963005	-0.193554163483	-9.84895586873	-9.79912190653	2.69956454553	-10.1241011986	-1.39197716718	-10.4352909632	-8.15683943145	-0.144155569708	-9.98031208351	-9.99449439652	-8.06261716378	-9.46212800901	-10.3885433374	-7.51713740631	-9.26896703689	-9.2871165459	-6.64302513815	-8.12263006085	-9.05231871219	-8.32916822116	-8.53567698268	-8.57529029458	-8.88823623617	-9.43560744362	-6.25312572672	-5.17418463701	-8.20604198196	1.35781930767	-0.969880215297	-6.79861344758	-5.98901355269	-6.17853845572	-7.45726611936	-7.18068506235	-7.25294076309	-2.89893725487	0.171552640216	
-10.2829765212	-10.5652461205	-10.0412360894	-9.99140212721	-10.1241011986	2.90233962962	-10.3773682933	-10.6275711839	-8.34911965213	-11.297259938	-10.1725923042	-10.1867746172	-8.25489738446	-9.65440822969	-10.5808235581	-7.70941762699	-9.46124725758	-9.47939676659	-6.83530535883	-1.92005258322	-9.24459893287	-8.52144844185	-8.72795720336	-8.76757051526	0.270438798395	-9.6278876643	-6.44540594741	-5.36646485663	-8.39832220264	-9.62613641242	-9.56562872981	-6.99089366826	-6.18129377338	-6.3708186764	-7.64954634005	-7.37296528303	-1.06137615379	-3.05897788688	-0.0207275804679	
-10.3439633952	-2.66245257078	-10.1022229635	-10.0523890013	-1.39197716718	-10.3773682933	2.59434450766	-10.688558058	-8.4101065262	-0.323567722069	-10.2335791783	0.31816259272	-8.31588425854	-9.71539510376	-10.6418104322	-7.77040450107	-9.52223413165	-9.54038364066	-6.8962922329	-8.37589715561	-9.30558580694	-8.58243531592	-8.78894407743	-8.82855738933	-9.14150333093	-9.68887453837	-6.50639282148	-5.42745173177	-8.45930907671	-2.16061613561	0.0463748865353	-7.05188054233	-6.24228064745	-6.43180555048	-7.71053321412	-7.4339521571	-7.50620785784	-3.17522180971	-0.0817144545392	
-10.5941662858	-10.8764358851	-10.3524258541	-10.3025918919	-10.4352909632	-10.6275711839	-10.688558058	2.62229202742	-8.66030941678	-11.6084497027	-10.4837820688	-10.4979643818	-8.56608714911	-9.96559799434	-10.8920133228	-8.02060739165	-9.77243702223	-9.79058653123	-7.14649512348	-8.62610004619	-9.55578869752	-8.8326382065	-9.03914696801	-9.07876027991	-9.3917062215	-9.93907742895	-6.75659571205	-5.67765462234	-8.70951196729	-9.93732617706	-9.87681849446	-7.30208343291	-6.49248353802	-6.68200844105	-7.96073610469	0.716143481167	-7.75641074842	-3.39251050826	-0.331917345114	
-8.31571475403	-8.59798435333	-8.07397432227	-8.02414036007	-8.15683943145	-8.34911965213	-8.4101065262	-8.66030941678	3.79924406506	-9.32999817088	-8.20533053705	-8.21951285006	-6.28763561732	-7.68714646255	-8.61356179097	-5.74215585986	-7.49398549043	-7.51213499944	-4.78843821948	-6.34764851439	3.13254247962	-6.55418667471	-6.76069543622	-6.80030874812	-7.11325468971	-1.31865226489	-4.43020078585	-3.34730393175	-6.4310604355	-7.65887464527	-7.59836696266	-5.02360039642	-4.19369283954	-4.38718594879	-5.68228457213	-5.40570351589	-5.47795921663	-0.993408970539	1.94653418668	
-11.2638550399	-1.84699710751	-11.0221146082	-10.972280646	-0.144155569708	-11.297259938	-0.323567722069	-11.6084497027	-9.32999817088	1.80108583146	-11.153470823	-1.72676376998	-9.23577590322	-10.6352867484	-11.5617020769	-8.69029614575	-10.4421257763	-10.4602752853	-7.81618387758	-9.29578880029	-10.2254774516	-9.5023269606	-9.70883572211	-9.74844903402	-10.0613949756	-10.6087661831	-7.42628446616	-6.34734337645	-9.3792007214	-0.882432651063	0.304747283955	-7.97177218702	-7.16217229213	-7.35169719516	-8.6304248588	-8.35384380179	-8.42609950252	-3.90491293923	-1.00160609922	
-10.1391874061	-10.4214570054	-9.89744697434	-9.84761301214	-9.98031208351	-10.1725923042	-10.2335791783	-10.4837820688	-8.20533053705	-11.153470823	3.06205053972	-10.0429855021	-8.11110826939	-9.51061911461	-10.437034443	-7.56562851192	-9.3174581425	-9.33560765151	-2.37881736706	-8.17112116646	-9.10080981779	-8.37765932677	-8.58416808828	-8.62378140019	-8.93672734178	-9.48409854922	-6.30161683233	-5.22267574246	-8.25453308756	-9.48234729734	-9.42183961473	1.37326933793	-6.0375046583	-6.22702956133	-7.50575722497	-7.22917616795	-7.30143186869	-2.855809311	0.123061534609	
-10.1533697191	-1.5978961555	-9.91162928735	-9.86179532514	-9.99449439652	-10.1867746172	0.31816259272	-10.4979643818	-8.21951285006	-1.72676376998	-10.0429855021	2.897799739	-8.1252905824	-9.52480142762	-10.451216756	-7.57981082493	-9.33164045551	-9.34978996452	-6.70569855676	-8.18530347947	-9.1149921308	-8.39184163978	-8.59835040129	-8.63796371319	-8.95090965479	-9.49828086223	-6.31579914534	-5.23685805563	-8.26871540057	-9.49652961035	-0.331207654417	-6.86128686619	-6.05168697131	-6.24121187433	-7.51993953798	-7.24335848096	-7.3156141817	-2.92938048595	0.108879221602	
-8.22149248636	-8.50376208567	-7.97975205461	-7.92991809241	-8.06261716378	-8.25489738446	-8.31588425854	-8.56608714911	-6.28763561732	-9.23577590322	-8.11110826939	-8.1252905824	4.9310509829	-7.59292419488	-8.5193395233	-5.64793359219	-7.39976322277	-7.41791273178	-4.73380047874	-2.53930761048	-7.18311489806	-6.45996440704	-6.66647316855	-6.70608648045	-7.01903242205	-7.56640362949	-4.18532409293	-3.19835583199	-6.33683816783	-7.56465237761	-7.504144695	-4.8768875233	-4.07319858163	-2.03594602999	-5.58806230524	-3.04220823232	-5.38373694896	-1.05275090083	2.04075645434	
-9.62100333159	-9.90327293089	-9.37926289983	-9.32942893763	-9.46212800901	-9.65440822969	-9.71539510376	-9.96559799434	-7.68714646255	-10.6352867484	-9.51061911461	-9.52480142762	-7.59292419488	3.56474779652	-9.91885036853	-7.04744443742	-8.79927406799	-8.817423577	-6.17333216925	-7.65293709195	-8.58262574329	-7.85947525227	-8.06598401378	-8.10559732568	-8.41854326727	-0.422059275323	-5.78343275782	-4.63888893994	-3.97073654402	-8.96416322283	-8.90365554022	-6.32892047868	-5.51932058379	-5.70884548682	-6.98757315046	-6.71099209345	-6.78324779419	-2.45226174605	0.641245609116	
-10.54741866	-10.8296882593	-10.3056782283	-10.2558442661	-10.3885433374	-10.5808235581	-10.6418104322	-10.8920133228	-8.61356179097	-11.5617020769	-10.437034443	-10.451216756	-8.5193395233	-9.91885036853	2.61454221987	-0.179257468928	-9.72568939642	0.240637769497	-7.09974749767	-8.57935242038	-9.50904107171	-8.78589058069	-8.9923993422	-9.0320126541	-9.3449585957	-9.89232980314	-6.70984808625	-5.63090699654	-8.66276434148	-9.89057855126	-9.83007086865	-7.2553358071	1.6528159274	-1.2051371502	-7.91398847888	-7.63740742187	-7.70966312261	-3.30931328931	-0.285169719308	
-7.6760127289	-7.9582823282	-7.43427229714	-7.38443833494	-7.51713740631	-7.70941762699	-7.77040450107	-8.02060739165	-5.74215585986	-8.69029614575	-7.56562851192	-7.57981082493	-5.64793359219	-7.04744443742	-0.179257468928	4.63922770777	-6.8542834653	-6.87243297431	-4.21580471551	-5.70794648926	-6.6376351406	-1.23201341221	-6.12099341108	-6.16060672299	-6.47355266458	-7.02092387202	-3.56933381282	-2.68148201817	-5.79135841037	-7.01917262014	-6.95866493753	-4.28658286131	-1.73718369699	-3.15876164575	-5.04027270214	-4.65246090311	-4.77401123865	-0.487131487898	2.58623621181	
-9.42784235948	-0.862850273885	-9.18610192772	-9.13626796552	-9.26896703689	-9.46124725758	-9.52223413165	-9.77243702223	-7.49398549043	-10.4421257763	-9.3174581425	-9.33164045551	-7.39976322277	-8.79927406799	-9.72568939642	-6.8542834653	3.74513432963	-8.62426260489	-5.98017119713	-7.45977611984	-8.38946477118	-7.66631428015	-7.87282304166	-7.91243635357	-8.22538229516	-8.7727535026	-5.5902717857	-1.37938395735	-7.54318804095	-8.77100225072	-8.71049456811	-6.13575950657	-5.32615961168	-5.51568451471	-6.79441217835	-6.51783112134	-6.59008682207	-1.74453873197	0.834406581227	
-9.44599186848	-9.72826146779	-9.20425143673	-9.15441747453	-9.2871165459	-9.47939676659	-9.54038364066	-9.79058653123	-7.51213499944	-10.4602752853	-9.33560765151	-9.34978996452	-7.41791273178	-8.817423577	0.240637769497	-6.87243297431	-8.62426260489	3.6477159013	-5.99832070614	-7.47792562885	-8.40761428018	-7.68446378916	-7.89097255067	-7.93058586258	-8.24353180417	-8.79090301161	-5.60842129472	-2.83979332288	-7.56133754995	-8.78915175973	-8.72864407712	-6.15390901558	-5.34430912069	0.453516283039	-6.81256168736	-6.53598063034	-6.60823633108	-2.22527883191	0.816257072219	
-6.80190046073	-7.08417006003	-6.56016002897	-6.51032606677	-6.64302513815	-6.83530535883	-6.8962922329	-7.14649512348	-4.78843821948	-7.81618387758	-2.37881736706	-6.70569855676	-4.73380047874	-6.17333216925	-7.09974749767	-4.21580471551	-5.98017119713	-5.99832070614	5.67134166692	-4.69679944921	-5.76352287243	-5.03977019607	-5.24688114292	-5.28649445482	-5.59944039641	-6.14681160386	-2.92524454219	-1.85910883233	-4.9172461422	-6.14506035197	-6.08455266937	-3.38359398596	-2.66891475101	-2.81502302718	-4.09085308508	-3.83448666972	-3.9149305922	0.425272541643	3.46034847998	
-8.28150538344	-8.56377498274	-8.03976495168	-7.98993098948	-8.12263006085	-1.92005258322	-8.37589715561	-8.62610004619	-6.34764851439	-9.29578880029	-8.17112116646	-8.18530347947	-2.53930761048	-7.65293709195	-8.57935242038	-5.70794648926	-7.45977611984	-7.47792562885	-4.69679944921	4.52722291132	-7.24312779513	-6.51997730411	-6.72648606562	-6.76609937753	1.73604063227	-7.62641652656	-4.04239690175	-3.06398300193	-6.39685106491	-7.62466527468	-7.56415759207	-4.97307692675	-4.12902749836	-4.35762336341	-5.64807520231	-2.32162523033	-3.33923238099	-0.996823864647	1.98074355727	
-9.21119403477	-9.49346363407	-8.96945360301	-8.91961964081	-9.05231871219	-9.24459893287	-9.30558580694	-9.55578869752	3.13254247962	-10.2254774516	-9.10080981779	-9.1149921308	-7.18311489806	-8.58262574329	-9.50904107171	-6.6376351406	-8.38946477118	-8.40761428018	-5.76352287243	-7.24312779513	3.72609924929	-7.44966595545	-7.65617471696	-7.69578802886	-8.00873397045	-0.134375209356	-5.373623461	-4.18387903105	-7.32653971624	-8.55435392601	-8.49384624341	-5.91911118186	-5.10951088312	-5.29903619	-6.57776385364	-6.30118279663	-6.37343849737	-1.83669393528	1.05105490594	
-8.48804354375	-8.77031314305	-8.24630311199	-8.19646914979	-8.32916822116	-8.52144844185	-8.58243531592	-8.8326382065	-6.55418667471	-9.5023269606	-8.37765932677	-8.39184163978	-6.45996440704	-7.85947525227	-8.78589058069	-1.23201341221	-7.66631428015	-7.68446378916	-5.03977019607	-6.51997730411	-7.44966595545	4.67950150728	-6.93302422593	-6.97263753784	-7.28558347943	-7.83295468687	-4.42795846614	-2.96480969667	-6.60338922522	-7.83120343499	-7.77069575238	-5.19596067903	-1.66742652806	-3.78167397584	-5.85461336262	-5.57803230561	-5.65028800634	-1.28788547109	1.77420539696	
